Hypno,097Hypno.png,85,73,70,73,115,67,1.6,75.6,75,169,50,70,Psychic,,1,3,Medium Fast,Human-Like,,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
Krabby,098Krabby.png,30,105,90,25,25,50,0.4,6.5,225,65,50,70,Water,,1,3,Medium Fast,Water 3,,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Kingler,099Kingler.png,55,130,115,50,50,75,1.3,60,60,166,50,70,Water,,1,3,Medium Fast,Water 3,,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Voltorb,100Voltorb.png,40,30,50,55,55,100,0.5,10.4,190,66,,70,Electric,,1,3,Medium Fast,Mineral,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Electrode,101Electrode.png,60,50,70,80,80,150,1.2,66.6,60,172,,70,Electric,,1,3,Medium Fast,Mineral,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Exeggcute,102Exeggcute.png,60,40,80,60,45,40,0.4,2.5,90,65,50,70,Grass,Psychic,1,2,Slow,Grass,,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1
Exeggutor,103Exeggutor.png,95,95,85,125,75,55,2,120,45,186,50,70,Grass,Psychic,1,2,Slow,Grass,,1,2,0.5,0.5,0.5,2,0.5,2,0.5,2,0.5,4,1,2,1,2,1,1
Alolan Exeggutor,103Exeggutor-Alola.png,95,105,85,125,75,45,10.9,415.6,45,186,50,70,Grass,Dragon,1,2,Slow,Grass,,1,1,0.25,0.25,0.25,4,1,2,0.5,2,1,2,1,1,2,1,1,2
Cubone,104Cubone.png,50,50,95,40,50,35,0.4,6.5,190,64,50,70,Ground,,1,3,Medium Fast,Monster,,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
Marowak,105Marowak.png,60,80,110,50,80,45,1,45,75,149,50,70,Ground,,1,3,Medium Fast,Monster,,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
Alolan Marowak,105Marowak-Alola.png,60,80,110,50,80,45,1,34,75,149,50,70,Fire,Ghost,1,3,Medium Fast,Monster,,0,0.5,2,1,0.5,0.5,0,0.5,2,1,1,0.25,2,2,1,2,0.5,0.5
Hitmonlee,106Hitmonlee.png,50,120,53,35,110,87,1.5,49.8,45,159,100,70,Fighting,,1,3,Medium Fast,Human-Like,,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Hitmonchan,107Hitmonchan.png,50,105,79,35,110,76,1.4,50.2,45,159,100,70,Fighting,,1,3,Medium Fast,Human-Like,,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Lickitung,108Lickitung.png,90,55,75,60,75,30,1.2,65.5,45,77,50,70,Normal,,1,3,Medium Fast,Monster,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Koffing,109Koffing.png,40,65,95,60,45,35,0.6,1,190,68,50,70,Poison,,1,3,Medium Fast,Amorphous,,1,1,1,1,0.5,1,0.5,0.5,0,1,2,0.5,1,1,1,1,1,0.5
Weezing,110Weezing.png,65,90,120,85,70,60,1.2,9.5,60,172,50,70,Poison,,1,3,Medium Fast,Amorphous,,1,1,1,1,0.5,1,0.5,0.5,0,1,2,0.5,1,1,1,1,1,0.5
Galarian Weezing,110Weezing-Galar.png,65,90,120,85,70,60,3,16,,,,,Poison,Fairy,1,3,Medium Fast,Amorphous,,1,1,1,1,0.5,1,0.5,0.5,2,1,2,0.5,1,1,1,1,1,0.5
Rhyhorn,111Rhyhorn.png,80,85,95,30,30,25,1,115,120,69,50,70,Ground,Rock,1,3,Slow,Field,Monster,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
Rhydon,112Rhydon.png,105,130,120,45,45,40,1.9,120,60,170,50,70,Ground,Rock,1,3,Slow,Field,Monster,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1
Chansey,113Chansey.png,250,5,5,35,105,50,1.1,34.6,30,395,0,140,Normal,,1,3,Fast,Fairy,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Tangela,114Tangela.png,65,55,115,100,40,60,1,35,45,87,50,70,Grass,,1,3,Medium Fast,Grass,,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Kangaskhan,115Kangaskhan.png,105,95,80,40,80,90,2.2,80,45,172,0,70,Normal,,1,3,Medium Fast,Monster,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Mega Kangaskhan,115Kangaskhan-Mega.png,105,125,100,60,100,100,2.2,100,45,207,0,70,Normal,,1,1,Medium Fast,Monster,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,0
Horsea,116Horsea.png,30,40,70,70,25,60,0.4,8,225,59,50,70,Water,,1,3,Medium Fast,Dragon,Water 1,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Seadra,117Seadra.png,55,65,95,95,45,85,1.2,25,75,154,50,70,Water,,1,3,Medium Fast,Dragon,Water 1,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Goldeen,118Goldeen.png,45,67,60,35,50,63,0.6,15,225,64,50,70,Water,,1,3,Medium Fast,Water 2,,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Seaking,119Seaking.png,80,92,65,65,80,68,1.3,39,60,158,50,70,Water,,1,3,Medium Fast,Water 2,,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Staryu,120Staryu.png,30,45,55,70,55,85,0.8,34.5,225,68,,70,Water,,1,3,Slow,Water 3,,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Starmie,121Starmie.png,60,75,85,100,85,115,1.1,80,60,182,,70,Water,Psychic,1,3,Slow,Water 3,,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
Mr Mime,122Mr_Mime.png,40,45,65,100,120,90,1.3,54.5,45,161,50,70,Psychic,Fairy,1,3,Medium Fast,Human-Like,,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
Galarian Mr Mime,122Mr_Mime-Galar.png,50,65,65,90,90,100,1.4,56.8,,,,,Psychic,Ice,1,3,Medium Fast,Human-Like,,1,1,1,1,1,1,0.25,1.5,1,1,0.5,1,1,1.5,0,1,1.5,1
Scyther,123Scyther.png,70,110,80,55,80,105,1.5,56,45,100,50,70,Bug,Flying,1,3,Medium Fast,Bug,,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Jynx,124Jynx.png,65,50,35,115,95,95,1.4,40.6,45,159,0,70,Ice,Psychic,1,3,Medium Fast,Human-Like,,1,2,1,1,1,0.5,1,1,1,1,0.5,2,2,2,1,2,2,1
Electabuzz,125Electabuzz.png,65,83,57,95,85,105,1.1,30,45,172,75,70,Electric,,1,2,Medium Fast,Human-Like,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Magmar,126Magmar.png,65,95,57,100,85,93,1.3,44.5,45,173,75,70,Fire,,1,2,Medium Fast,Human-Like,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Pinsir,127Pinsir.png,65,125,100,55,70,85,1.5,55,45,175,50,70,Bug,,1,3,Slow,Bug,,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
Mega Pinsir,127Pinsir-Mega.png,65,155,120,65,90,105,1.7,59,45,210,50,70,Bug,Flying,1,1,Slow,Bug,,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Tauros,128Tauros.png,75,100,95,40,70,110,1.4,88.4,45,172,100,70,Normal,,1,3,Slow,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Magikarp,129Magikarp.png,20,10,55,15,20,80,0.9,10,255,40,50,70,Water,,1,2,Slow,Dragon,Water 2,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Gyarados,130Gyarados.png,95,125,79,60,100,81,6.5,235,45,189,50,70,Water,Flying,1,2,Slow,Dragon,Water 2,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1
Mega Gyarados,130Gyarados-Mega.png,95,155,109,70,130,81,6.5,305,45,224,50,70,Water,Dark,1,1,Slow,Dragon,Water 2,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2
Lapras,131Lapras.png,130,85,80,85,95,60,2.5,220,45,187,50,70,Water,Ice,1,3,Slow,Monster,Water 1,1,1,0,2,2,0.25,2,1,1,1,1,1,2,1,1,1,1,1
Ditto,132Ditto.png,48,48,48,48,48,48,0.3,4,35,101,,70,Normal,,1,2,Medium Fast,Ditto,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Eevee,133Eevee.png,55,55,50,45,65,55,0.3,6.5,45,65,87.5,70,Normal,,1,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Partner Eevee,133Eevee_LG.png,65,75,70,65,85,75,0.3,6.5,45,65,87.5,70,Normal,,1,1,Medium Fast,,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Vaporeon,134Vaporeon.png,130,65,60,110,95,65,1,29,45,184,87.5,70,Water,,1,2,Medium Fast,Field,,1,0.5,0,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Jolteon,135Jolteon.png,65,65,60,110,95,130,0.8,24.5,45,184,87.5,70,Electric,,1,2,Medium Fast,Field,,1,1,1,0,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Flareon,136Flareon.png,65,130,60,95,110,65,0.9,25,45,184,87.5,70,Fire,,1,2,Medium Fast,Field,,1,0,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Porygon,137Porygon.png,65,60,70,85,75,40,0.8,36.5,45,79,,70,Normal,,1,3,Medium Fast,Mineral,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Omanyte,138Omanyte.png,35,40,100,90,55,35,0.4,7.5,45,71,87.5,70,Rock,Water,1,3,Medium Fast,Water 1,Water 3,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
Omastar,139Omastar.png,70,60,125,115,70,55,1,35,45,173,87.5,70,Rock,Water,1,3,Medium Fast,Water 1,Water 3,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
Kabuto,140Kabuto.png,30,80,90,55,45,55,0.5,11.5,45,71,87.5,70,Rock,Water,1,3,Medium Fast,Water 1,Water 3,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
Kabutops,141Kabutops.png,60,115,105,65,70,80,1.3,40.5,45,173,87.5,70,Rock,Water,1,3,Medium Fast,Water 1,Water 3,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1
Aerodactyl,142Aerodactyl.png,80,105,65,60,75,130,1.8,59,45,180,87.5,70,Rock,Flying,1,3,Slow,Flying,,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Mega Aerodactyl,142Aerodactyl-Mega.png,80,135,85,70,95,150,2.1,79,45,215,87.5,70,Rock,Flying,1,1,Slow,Flying,,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Snorlax,143Snorlax.png,160,110,65,65,110,30,2.1,460,25,189,87.5,70,Normal,,1,3,Slow,Monster,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Articuno,144Articuno.png,90,85,100,95,125,85,1.7,55.4,3,261,,35,Ice,Flying,1,2,Slow,Undiscovered,,1,2,1,2,0.5,1,1,1,0,1,1,0.5,4,1,1,1,2,1
Zapdos,145Zapdos.png,90,90,85,125,90,100,1.6,52.6,3,261,,35,Electric,Flying,1,2,Slow,Undiscovered,,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
Moltres,146Moltres.png,90,100,90,125,85,90,2,60,3,261,,35,Fire,Flying,1,2,Slow,Undiscovered,,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
Dratini,147Dratini.png,41,64,45,50,50,50,1.8,3.3,45,60,50,35,Dragon,,1,2,Slow,Dragon,Water 1,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
Dragonair,148Dragonair.png,61,84,65,70,70,70,4,16.5,45,147,50,35,Dragon,,1,2,Slow,Dragon,Water 1,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
Dragonite,149Dragonite.png,91,134,95,100,100,80,2.2,210,45,270,50,35,Dragon,Flying,1,2,Slow,Dragon,Water 1,1,0.5,0.5,1,0.25,4,0.5,1,0,1,1,0.5,2,1,2,1,1,2
Mewtwo,150Mewtwo.png,106,110,90,154,90,130,2,122,3,306,,0,Psychic,,1,2,Slow,Undiscovered,,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
Mega Mewtwo X,150Mewtwo-Mega_X.png,106,190,100,154,100,130,2.3,127,3,351,,0,Psychic,Fighting,1,1,Slow,Undiscovered,,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2
Mega Mewtwo Y,150Mewtwo-Mega_Y.png,106,150,70,194,120,140,1.5,33,3,351,,0,Psychic,,1,1,Slow,Undiscovered,,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
Mew,151Mew.png,100,100,100,100,100,100,0.4,4,45,270,,100,Psychic,,1,1,Medium Slow,Undiscovered,,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
Chikorita,152Chikorita.png,45,49,65,49,65,45,0.9,6.4,45,64,87.5,70,Grass,,2,2,Medium Slow,Grass,Monster,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Bayleef,153Bayleef.png,60,62,80,63,80,60,1.2,15.8,45,142,87.5,70,Grass,,2,2,Medium Slow,Grass,Monster,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Meganium,154Meganium.png,80,82,100,83,100,80,1.8,100.5,45,236,87.5,70,Grass,,2,2,Medium Slow,Grass,Monster,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Cyndaquil,155Cyndaquil.png,39,52,43,60,50,65,0.5,7.9,45,62,87.5,70,Fire,,2,2,Medium Slow,Field,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Quilava,156Quilava.png,58,64,58,80,65,80,0.9,19,45,142,87.5,70,Fire,,2,2,Medium Slow,Field,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Typhlosion,157Typhlosion.png,78,84,78,109,85,100,1.7,79.5,45,240,87.5,70,Fire,,2,2,Medium Slow,Field,,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5
Totodile,158Totodile.png,50,65,64,44,48,43,0.6,9.5,45,63,87.5,70,Water,,2,2,Medium Slow,Monster,Water 1,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Croconaw,159Croconaw.png,65,80,80,59,63,58,1.1,25,45,142,87.5,70,Water,,2,2,Medium Slow,Monster,Water 1,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Feraligatr,160Feraligatr.png,85,105,100,79,83,78,2.3,88.8,45,239,87.5,70,Water,,2,2,Medium Slow,Monster,Water 1,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Sentret,161Sentret.png,35,46,34,35,45,20,0.8,6,255,43,50,70,Normal,,2,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Furret,162Furret.png,85,76,64,45,55,90,1.8,32.5,90,145,50,70,Normal,,2,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Hoothoot,163Hoothoot.png,60,30,30,36,56,50,0.7,21.2,255,52,50,70,Normal,Flying,2,3,Medium Fast,Flying,,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
Noctowl,164Noctowl.png,100,50,50,86,96,70,1.6,40.8,90,158,50,70,Normal,Flying,2,3,Medium Fast,Flying,,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1
Ledyba,165Ledyba.png,40,20,30,40,80,55,1,10.8,255,53,50,70,Bug,Flying,2,3,Fast,Bug,,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Ledian,166Ledian.png,55,35,50,55,110,85,1.4,35.6,90,137,50,70,Bug,Flying,2,3,Fast,Bug,,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Spinarak,167Spinarak.png,40,60,40,40,40,30,0.5,8.5,255,50,50,70,Bug,Poison,2,3,Fast,Bug,,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
Ariados,168Ariados.png,70,90,70,60,70,40,1.1,33.5,90,140,50,70,Bug,Poison,2,3,Fast,Bug,,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5
Crobat,169Crobat.png,85,90,80,70,80,130,1.8,75,90,241,50,70,Poison,Flying,2,2,Medium Fast,Flying,,1,1,1,2,0.25,2,0.25,0.5,0,1,2,0.25,2,1,1,1,1,0.5
Chinchou,170Chinchou.png,75,38,38,56,56,67,0.5,12,190,66,50,70,Water,Electric,2,3,Slow,Water 2,,1,0.5,0.5,0,2,0.5,1,1,2,0.5,1,1,1,1,1,1,0.25,1
Lanturn,171Lanturn.png,125,58,58,76,76,67,1.2,22.5,75,161,50,70,Water,Electric,2,3,Slow,Water 2,,1,0.5,0.5,0,2,0.5,1,1,2,0.5,1,1,1,1,1,1,0.25,1
Pichu,172Pichu.png,20,40,15,35,35,60,0.3,2,190,41,50,70,Electric,,2,2,Medium Fast,Undiscovered,,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Cleffa,173Cleffa.png,50,25,28,45,55,15,0.3,3,150,44,25,140,Fairy,,2,3,Fast,Undiscovered,,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
Igglybuff,174Igglybuff.png,90,30,15,40,20,15,0.3,1,170,42,25,70,Normal,Fairy,2,3,Fast,Undiscovered,,1,1,1,1,1,1,1,2,1,1,1,0.5,1,0,0,0.5,2,1
Togepi,175Togepi.png,35,20,65,40,65,20,0.3,1.5,190,49,87.5,70,Fairy,,2,3,Fast,Undiscovered,,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
Togetic,176Togetic.png,55,40,85,80,105,40,0.6,3.2,75,142,87.5,70,Fairy,Flying,2,3,Fast,Fairy,Flying,1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1
Natu,177Natu.png,40,50,45,70,45,70,0.2,2,190,64,50,70,Psychic,Flying,2,3,Medium Fast,Flying,,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
Xatu,178Xatu.png,65,75,70,95,70,95,1.5,15,75,165,50,70,Psychic,Flying,2,3,Medium Fast,Flying,,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
Mareep,179Mareep.png,55,40,40,65,45,35,0.6,7.8,235,56,50,70,Electric,,2,2,Medium Slow,Field,Monster,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Flaaffy,180Flaaffy.png,70,55,55,80,60,45,0.8,13.3,120,128,50,70,Electric,,2,2,Medium Slow,Field,Monster,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Ampharos,181Ampharos.png,90,75,85,115,90,55,1.4,61.5,45,230,50,70,Electric,,2,2,Medium Slow,Field,Monster,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1
Mega Ampharos,181Ampharos-Mega.png,90,95,105,165,110,45,1.4,61.5,45,275,50,70,Electric,Dragon,2,1,Medium Slow,Field,Monster,1,0.5,0.5,0.25,0.5,2,1,1,2,0.5,1,1,1,1,2,1,0.5,2
Bellossom,182Bellossom.png,75,80,95,90,100,50,0.4,5.8,45,221,50,70,Grass,,2,2,Medium Slow,Grass,,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Marill,183Marill.png,70,20,50,20,50,40,0.4,8.5,190,88,50,70,Water,Fairy,2,3,Fast,Fairy,Water 1,1,0.25,0.5,2,2,0.25,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
Azumarill,184Azumarill.png,100,50,80,60,80,50,0.8,28.5,75,189,50,70,Water,Fairy,2,3,Fast,Fairy,Water 1,1,0.25,0.5,2,2,0.25,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
Sudowoodo,185Sudowoodo.png,70,100,115,30,65,30,1.2,38,65,144,50,70,Rock,,2,3,Medium Fast,Mineral,,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
Politoed,186Politoed.png,90,75,75,90,100,70,1.1,33.9,45,225,50,70,Water,,2,3,Medium Slow,Water 1,,1,0.5,0,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Hoppip,187Hoppip.png,35,35,40,35,55,50,0.4,0.5,255,50,50,70,Grass,Flying,2,3,Medium Slow,Fairy,Grass,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
Skiploom,188Skiploom.png,55,45,50,45,65,80,0.6,1,120,119,50,70,Grass,Flying,2,3,Medium Slow,Fairy,Grass,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
Jumpluff,189Jumpluff.png,75,55,70,55,95,110,0.8,3,45,207,50,70,Grass,Flying,2,3,Medium Slow,Fairy,Grass,1,2,0.5,1,0.25,4,0.5,2,0,2,1,1,2,1,1,1,1,1
Aipom,190Aipom.png,55,70,55,40,55,85,0.8,11.5,45,72,50,70,Normal,,2,3,Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Sunkern,191Sunkern.png,30,30,30,30,30,30,0.3,1.8,235,36,50,70,Grass,,2,3,Medium Slow,Grass,,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Sunflora,192Sunflora.png,75,75,55,105,85,30,0.8,8.5,120,149,50,70,Grass,,2,3,Medium Slow,Grass,,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Yanma,193Yanma.png,65,65,45,75,45,95,1.2,38,75,78,50,70,Bug,Flying,2,3,Medium Fast,Bug,,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1
Wooper,194Wooper.png,55,45,45,25,25,15,0.4,8.5,255,42,50,70,Water,Ground,2,3,Medium Fast,Field,Water 1,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
Quagsire,195Quagsire.png,95,85,85,65,65,35,1.4,75,90,151,50,70,Water,Ground,2,3,Medium Fast,Field,Water 1,1,0.5,1,0,4,1,1,0.5,1,1,1,1,0.5,1,1,1,0.5,1
Espeon,196Espeon.png,65,65,60,130,95,110,0.9,26.5,45,184,87.5,70,Psychic,,2,2,Medium Fast,Field,,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
Umbreon,197Umbreon.png,95,65,110,60,130,65,1,27,45,184,87.5,35,Dark,,2,2,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2
Murkrow,198Murkrow.png,60,85,42,85,42,91,0.5,2.1,30,81,50,35,Dark,Flying,2,3,Medium Slow,Flying,,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2
Slowking,199Slowking.png,95,75,80,100,110,30,2,79.5,70,172,50,70,Water,Psychic,2,3,Medium Fast,Monster,Water 1,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
Misdreavus,200Misdreavus.png,60,60,60,85,85,85,0.7,1,45,87,50,35,Ghost,,2,1,Fast,Amorphous,,0,1,1,1,1,1,0,0.5,0,1,1,0.5,1,2,1,2,1,1
Unown,201Unown.png,48,72,48,72,48,48,0.5,5,225,118,,70,Psychic,,2,1,Medium Fast,Undiscovered,,1,1,1,1,1,1,0.5,1,0,1,0.5,2,1,2,1,2,1,1
Wobbuffet,202Wobbuffet.png,190,33,58,33,58,33,1.3,28.5,45,142,50,70,Psychic,,2,2,Medium Fast,Amorphous,,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1
Girafarig,203Girafarig.png,70,80,65,90,65,85,1.5,41.5,60,159,50,70,Normal,Psychic,2,3,Medium Fast,Field,,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
Pineco,204Pineco.png,50,65,90,35,35,15,0.6,7.2,190,58,50,70,Bug,,2,2,Medium Fast,Bug,,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1
Forretress,205Forretress.png,75,90,140,60,60,40,1.2,125.8,75,163,50,70,Bug,Steel,2,2,Medium Fast,Bug,,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5
Dunsparce,206Dunsparce.png,100,70,70,65,65,45,1.5,14,190,145,50,70,Normal,,2,3,Medium Fast,Field,,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Gligar,207Gligar.png,65,75,105,35,65,85,1.1,64.8,60,86,50,70,Ground,Flying,2,3,Medium Slow,Bug,,1,1,2,0,1,4,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1
Steelix,208Steelix.png,75,85,200,55,65,30,9.2,400,25,179,50,70,Steel,Ground,2,3,Medium Fast,Mineral,,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5
Mega Steelix,208Steelix-Mega.png,75,125,230,55,95,30,10.5,740,25,214,50,70,Steel,Ground,2,1,Medium Fast,Mineral,,0.5,2,2,0,1,1,2,0,2,0.5,0.5,0.5,0.25,1,0.5,1,0.5,0.5
Snubbull,209Snubbull.png,60,80,50,40,40,30,0.6,7.8,190,60,25,70,Fairy,,2,3,Fast,Fairy,Field,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
Granbull,210Granbull.png,90,120,75,60,60,45,1.4,48.7,75,158,25,70,Fairy,,2,3,Fast,Fairy,Field,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
Qwilfish,211Qwilfish.png,65,95,85,55,55,85,0.5,3.9,45,88,50,70,Water,Poison,2,3,Medium Fast,Water 2,,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
